split_seed,query_id,query_type,rank,memory_id,memory_type,memory_text,learned_score,is_relevant
13,q00096,4,8,llm_00179,preference,Melanie loves camping trips with her family because nature brings peace and serenity.,0.31591492832458523,False
13,q00096,4,9,llm_00094,family,Melanie's family has a tradition of going on a camping trip every summer.,0.3145195075807063,False
13,q00096,4,10,llm_00180,hobby,"Melanie enjoys bonding with her family over stories, campfires, and nature during camping trips.",0.31221012105782936,False
13,q00097,4,1,llm_00034,goal,Caroline is exploring a career in counseling and mental health.,0.9781383002014208,True
13,q00097,4,2,llm_00058,goal,Caroline is exploring counseling and mental health career options.,0.6774052013386954,False
13,q00097,4,3,llm_00045,goal,Caroline is exploring counseling or mental health work as a career.,0.5202437974807237,False
13,q00097,4,4,llm_00040,goal,Caroline is considering counseling and mental health as a career path to help others.,0.4352479942808457,False
13,q00097,4,5,llm_00006,goal,Caroline is interested in counseling or working in mental health to support others with similar issues.,0.2671797404595525,False
13,q00097,4,6,llm_00036,event,Caroline attended an LGBTQ+ counseling workshop last Friday.,0.24839816558598732,True
13,q00097,4,7,llm_00132,relationship,Caroline found a supportive community in the transgender community.,0.12163112915029857,False
13,q00097,4,8,llm_00037,emotion,Caroline's own journey and support she received motivated her to pursue counseling.,0.11418729184669123,False
13,q00097,4,9,llm_00059,health,"Caroline struggled with mental health and received helpful support, motivating her to help others.",0.1081401869272242,False
13,q00097,4,10,llm_00035,goal,Caroline wants to work with trans people to help them accept themselves and support their mental health.,0.09456751555516844,True
13,q00098,4,1,llm_00036,event,Caroline attended an LGBTQ+ counseling workshop last Friday.,0.9945279386319442,True
13,q00098,4,2,llm_00116,event,Caroline attended an adoption advice/assistance group.,0.33807120108394123,False
13,q00098,4,3,llm_00081,plan,Caroline joined a mentorship program for LGBTQ youth last weekend.,0.31202915614368815,False
13,q00098,4,4,llm_00123,hobby,Caroline loves creating art and recently made a self-portrait.,0.29295117652619795,False
13,q00098,4,5,llm_00052,identity,Caroline is a transgender woman.,0.23401406501230387,False
13,q00098,4,6,llm_00083,identity,Caroline is a transgender woman.,0.18110787256814911,False
13,q00098,4,7,llm_00157,plan,Caroline is interested in trying pottery in the future.,0.1463100419744919,False
13,q00098,4,8,llm_00102,identity,Caroline is a transgender woman.,0.13958484646257735,False
13,q00098,4,9,llm_00058,goal,Caroline is exploring counseling and mental health career options.,0.13958447733780555,False
13,q00098,4,10,llm_00084,event,Caroline attended the LGBT pride event last month with her mentee.,0.13252627833376515,False
13,q00103,4,1,llm_00049,plan,Caroline is creating a library of children's books for when she has kids.,0.9896358964163063,True
13,q00103,4,2,llm_00050,preference,"Caroline's children's book library includes classics, stories from different cultures, and educational books.",0.50576474624585,True
13,q00103,4,3,llm_00060,hobby,Caroline loves reading and considers books a huge part of her journey.,0.4736437199390438,False
13,q00103,4,4,llm_00061,preference,"Caroline's favorite book is 'Becoming Nicole' by Amy Ellis Nutt, which inspired her.",0.19367093597407262,False
13,q00103,4,5,llm_00046,preference,Caroline is passionate about helping people and making a positive impact.,0.1910379177540165,False
13,q00103,4,6,llm_00083,identity,Caroline is a transgender woman.,0.18266019337606604,False
13,q00103,4,7,llm_00052,identity,Caroline is a transgender woman.,0.1581400210902237,False
13,q00103,4,8,llm_00102,identity,Caroline is a transgender woman.,0.145077868817501,False
13,q00103,4,9,llm_00152,work,Caroline volunteers for the LGBTQ+ community.,0.13360665819325027,False
13,q00103,4,10,llm_00054,relationship,"Caroline's friends and family have been supportive of her transition, providing love, guidance, and acceptance.",0.10693595247067966,False
13,q00106,4,1,llm_00062,emotion,Caroline learned self-acceptance and the importance of finding support from 'Becoming Nicole'.,0.9785293050985041,True
13,q00106,4,2,llm_00061,preference,"Caroline's favorite book is 'Becoming Nicole' by Amy Ellis Nutt, which inspired her.",0.76580245465499,False
13,q00106,4,3,llm_00186,emotion,"Caroline's transition and self-acceptance were difficult, but she received invaluable help from friends, family, and people she looked up to.",0.15744694264261477,False
13,q00106,4,4,llm_00060,hobby,Caroline loves reading and considers books a huge part of her journey.,0.1462093795283415,False
13,q00106,4,5,llm_00189,emotion,"Caroline is grateful for the support of those close to her, as their encouragement made her who she is.",0.09042229449242001,False
13,q00106,4,6,llm_00029,identity,Caroline is from Sweden.,0.06617427879146968,False
13,q00106,4,7,llm_00132,relationship,Caroline found a supportive community in the transgender community.,0.06182526613767758,False
13,q00106,4,8,llm_00115,goal,Caroline applied to adoption agencies as the first step towards becoming a mom.,0.04998506236297785,False
13,q00106,4,9,llm_00155,identity,Caroline is a transgender woman.,0.04769301425709803,False
13,q00106,4,10,llm_00083,identity,Caroline is a transgender woman.,0.04580962039854385,False
13,q00113,4,1,llm_00087,hobby,Melanie and her kids just finished another painting.,0.3863828302567175,False
13,q00113,4,2,llm_00069,event,Melanie and her kids painted a nature-inspired painting together last weekend.,0.3011060013095,True
13,q00113,4,3,llm_00068,hobby,"Melanie and her kids enjoy painting together, especially nature-inspired paintings.",0.29510340817947334,True
13,q00113,4,4,llm_00137,plan,Melanie is planning to paint autumn-inspired paintings.,0.21625972398192658,False
13,q00113,4,5,llm_00178,event,Melanie went camping with her family yesterday and the kids loved it.,0.19269514393830087,False
13,q00113,4,6,llm_00177,family,"Melanie has multiple children, including a son who was in an accident and other kids who were scared but reassured.",0.18681877993637916,False
13,q00113,4,7,llm_00098,event,Melanie celebrated her daughter's birthday with a concert by Matt Patterson on the evening before 14 August 2023.,0.18031158182121426,False
13,q00113,4,8,llm_00099,family,Melanie has kids and enjoys spending time with them.,0.17785294700569568,False
13,q00113,4,9,llm_00109,hobby,Melanie finished a pottery project and is proud of it.,0.15843361125494979,False
13,q00113,4,10,llm_00151,family,Melanie has kids.,0.14208853321150008,False
13,q00117,4,1,llm_00085,plan,Caroline has an LGBTQ art show with her paintings next month.,0.8067062642983067,False
13,q00117,4,2,llm_00138,plan,Caroline is organizing an LGBTQ art show next month and will show her paintings.,0.573510010415878,False
13,q00117,4,3,llm_00153,hobby,Caroline has been creating art since she was 17.,0.3895897286073257,False
13,q00117,4,4,llm_00172,emotion,"Caroline was inspired by the transgender poetry reading to create art; she drew a piece that stands for freedom and being real, embracing her womanhood.",0.38442454720854197,False
13,q00117,4,5,llm_00086,hobby,"Caroline painted a piece inspired by a visit to an LGBTQ center, depicting unity and strength.",0.38425617361948494,True
13,q00117,4,6,llm_00156,emotion,Caroline used art to explore her gender identity and during her transition.,0.34453064611592377,False
13,q00117,4,7,llm_00123,hobby,Caroline loves creating art and recently made a self-portrait.,0.2320969936703065,False
13,q00117,4,8,llm_00101,work,Caroline is an artist who uses her art to advocate for LGBTQ+ rights and inclusivity.,0.22014474671957934,False
13,q00117,4,9,llm_00104,work,Caroline created a painting titled 'Embracing Identity' about finding comfort and love in being yourself.,0.2135419150445276,False
13,q00117,4,10,llm_00103,work,Caroline's art expresses her trans experience and aims to help people understand the trans community.,0.18496520929046267,False
13,q00119,4,1,llm_00078,event,Melanie and her family went on a camping trip in the forest.,0.7041773745923706,False
13,q00119,4,2,llm_00095,event,Melanie's best camping memory is seeing the Perseid meteor shower during a camping trip last year.,0.42845293484753066,True
13,q00119,4,3,llm_00080,event,Melanie went camping with her family two weekends ago.,0.4008211629084894,False
13,q00119,4,4,llm_00150,event,Melanie went camping with her kids a few weeks ago and had a blast.,0.3894604124130289,False
13,q00119,4,5,llm_00097,emotion,Melanie feels lucky to have her family and appreciates the joy and love they bring.,0.330502744554693,False
13,q00119,4,6,llm_00175,event,Melanie's family visited the Grand Canyon during their road trip and enjoyed it.,0.32039060288942856,False
13,q00119,4,7,llm_00094,family,Melanie's family has a tradition of going on a camping trip every summer.,0.3201010623722047,False
13,q00119,4,8,llm_00032,event,Melanie went camping with her family in the mountains last week.,0.2838799295340477,False
13,q00119,4,9,llm_00174,event,Melanie went on a road trip with her family over the past weekend.,0.2783940683874314,False
13,q00119,4,10,llm_00178,event,Melanie went camping with her family yesterday and the kids loved it.,0.27781036060832764,False
13,q00121,4,1,llm_00098,event,Melanie celebrated her daughter's birthday with a concert by Matt Patterson on the evening before 14 August 2023.,0.5395557743643385,True
13,q00121,4,2,llm_00121,hobby,Melanie recently painted a horse.,0.30139176284094416,False
13,q00121,4,3,llm_00151,family,Melanie has kids.,0.27331887311318587,False
13,q00121,4,4,llm_00159,event,Melanie had a good time at a café last weekend.,0.18218904636801658,False
13,q00121,4,5,llm_00092,event,Melanie went to the beach with her kids recently.,0.18151125554190273,False
13,q00121,4,6,llm_00174,event,Melanie went on a road trip with her family over the past weekend.,0.1306915554390399,False
13,q00121,4,7,llm_00064,preference,Melanie recently bought new purple running shoes.,0.1136414138903626,False
13,q00121,4,8,llm_00162,relationship,Melanie has a friend who adopted last year and is now super happy with their new kid.,0.11214513782945976,False
13,q00121,4,9,llm_00099,family,Melanie has kids and enjoys spending time with them.,0.09806725221615911,True
13,q00121,4,10,llm_00190,event,Melanie bought figurines yesterday (21 October 2023) that remind her of family love.,0.09301989448494849,False
13,q00123,4,1,llm_00109,hobby,Melanie finished a pottery project and is proud of it.,0.9872136178251968,False
13,q00123,4,2,llm_00127,hobby,Melanie made a plate in pottery class yesterday.,0.38137949124075365,False
13,q00123,4,3,llm_00043,preference,Melanie considers pottery a huge part of her life and a way to express emotions.,0.2095954231100218,False
13,q00123,4,4,llm_00154,hobby,"Melanie has been into art for seven years, focusing on painting and pottery.",0.20265217853899192,False
13,q00123,4,5,llm_00137,plan,Melanie is planning to paint autumn-inspired paintings.,0.16121299144136994,False
13,q00123,4,6,llm_00110,preference,Melanie is obsessed with colorful patterns and uses painting to express her feelings and creativity.,0.15327498618440846,True
13,q00123,4,7,llm_00067,event,Melanie took her kids to a pottery workshop last Friday and they all made pots.,0.11156924693033571,False
13,q00123,4,8,llm_00165,health,"Melanie had a setback last month: she got hurt and had to take a break from pottery, which she uses for self-expression and peace.",0.057294599417677464,False
13,q00123,4,9,llm_00111,emotion,"Melanie feels a strong connection to art, which serves as a sanctuary and source of comfort.",0.0565153569742851,False
13,q00123,4,10,llm_00042,event,Melanie signed up for a pottery class yesterday.,0.04402838099553849,False
13,q00124,4,1,llm_00117,family,Caroline has a guinea pig named Oscar.,0.39352917671891074,True
13,q00124,4,2,llm_00116,event,Caroline attended an adoption advice/assistance group.,0.14436826222880195,False
