query_id,original_query_id,split_id,split_seed,query_type,method,mrr,recall@1,recall@3,recall@5,first_rank
record_01:q00160,q00160,record_01,record_01,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_01:q00161,q00161,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00161,q00161,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00162,q00162,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00162,q00162,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00163,q00163,record_01,record_01,5,type_aware,0.0044444444444444444,0.0,0.0,0.0,225
record_01:q00163,q00163,record_01,record_01,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_01:q00164,q00164,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00164,q00164,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00165,q00165,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00165,q00165,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00166,q00166,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00166,q00166,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00167,q00167,record_01,record_01,5,type_aware,0.1,0.0,0.0,0.0,10
record_01:q00167,q00167,record_01,record_01,5,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_01:q00169,q00169,record_01,record_01,5,type_aware,0.5,0.0,1.0,1.0,2
record_01:q00169,q00169,record_01,record_01,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_01:q00171,q00171,record_01,record_01,5,type_aware,0.125,0.0,0.0,0.0,8
record_01:q00171,q00171,record_01,record_01,5,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_01:q00172,q00172,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00172,q00172,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00173,q00173,record_01,record_01,5,type_aware,0.011627906976744186,0.0,0.0,0.0,86
record_01:q00173,q00173,record_01,record_01,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_01:q00174,q00174,record_01,record_01,5,type_aware,0.1111111111111111,0.0,0.0,0.0,9
record_01:q00174,q00174,record_01,record_01,5,candidate_reranker_loco,0.2,0.0,0.0,1.0,5
record_01:q00175,q00175,record_01,record_01,5,type_aware,0.5,0.0,1.0,1.0,2
record_01:q00175,q00175,record_01,record_01,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_01:q00176,q00176,record_01,record_01,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_01:q00176,q00176,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00178,q00178,record_01,record_01,5,type_aware,0.07142857142857142,0.0,0.0,0.0,14
record_01:q00178,q00178,record_01,record_01,5,candidate_reranker_loco,0.2,0.0,0.0,1.0,5
record_01:q00179,q00179,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00179,q00179,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00181,q00181,record_01,record_01,5,type_aware,0.2,0.0,0.0,1.0,5
record_01:q00181,q00181,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00182,q00182,record_01,record_01,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_01:q00182,q00182,record_01,record_01,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_01:q00183,q00183,record_01,record_01,5,type_aware,0.041666666666666664,0.0,0.0,0.0,24
record_01:q00183,q00183,record_01,record_01,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_01:q00184,q00184,record_01,record_01,5,type_aware,0.025,0.0,0.0,0.0,40
record_01:q00184,q00184,record_01,record_01,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_01:q00185,q00185,record_01,record_01,5,type_aware,0.0064516129032258064,0.0,0.0,0.0,155
record_01:q00185,q00185,record_01,record_01,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_01:q00186,q00186,record_01,record_01,5,type_aware,0.16666666666666666,0.0,0.0,0.0,6
record_01:q00186,q00186,record_01,record_01,5,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_01:q00187,q00187,record_01,record_01,5,type_aware,0.05,0.0,0.0,0.0,20
record_01:q00187,q00187,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00188,q00188,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00188,q00188,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00189,q00189,record_01,record_01,5,type_aware,0.023255813953488372,0.0,0.0,0.0,43
record_01:q00189,q00189,record_01,record_01,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_01:q00190,q00190,record_01,record_01,5,type_aware,0.25,0.0,0.0,1.0,4
record_01:q00190,q00190,record_01,record_01,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_01:q00192,q00192,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00192,q00192,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00193,q00193,record_01,record_01,5,type_aware,0.25,0.0,0.0,1.0,4
record_01:q00193,q00193,record_01,record_01,5,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_01:q00194,q00194,record_01,record_01,5,type_aware,0.009523809523809525,0.0,0.0,0.0,105
record_01:q00194,q00194,record_01,record_01,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_01:q00195,q00195,record_01,record_01,5,type_aware,0.5,0.0,1.0,1.0,2
record_01:q00195,q00195,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00196,q00196,record_01,record_01,5,type_aware,0.0040650406504065045,0.0,0.0,0.0,246
record_01:q00196,q00196,record_01,record_01,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_01:q00197,q00197,record_01,record_01,5,type_aware,1.0,1.0,1.0,1.0,1
record_01:q00197,q00197,record_01,record_01,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_01:q00198,q00198,record_01,record_01,5,type_aware,0.004830917874396135,0.0,0.0,0.0,207
record_01:q00198,q00198,record_01,record_01,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_01:q00199,q00199,record_01,record_01,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_01:q00199,q00199,record_01,record_01,5,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00200,q00200,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00200,q00200,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00201,q00201,record_02,record_02,2,type_aware,0.5,0.0,1.0,1.0,2
record_02:q00201,q00201,record_02,record_02,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_02:q00202,q00202,record_02,record_02,4,type_aware,0.00684931506849315,0.0,0.0,0.0,146
record_02:q00202,q00202,record_02,record_02,4,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_02:q00203,q00203,record_02,record_02,1,type_aware,0.05555555555555555,0.0,0.0,0.0,18
record_02:q00203,q00203,record_02,record_02,1,candidate_reranker_loco,0.047619047619047616,0.0,0.0,0.0,21
record_02:q00204,q00204,record_02,record_02,4,type_aware,0.2,0.0,0.0,1.0,5
record_02:q00204,q00204,record_02,record_02,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00205,q00205,record_02,record_02,1,type_aware,0.1111111111111111,0.0,0.0,0.0,9
record_02:q00205,q00205,record_02,record_02,1,candidate_reranker_loco,0.1111111111111111,0.0,0.0,0.0,9
record_02:q00206,q00206,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00206,q00206,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00207,q00207,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00207,q00207,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00208,q00208,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00208,q00208,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00209,q00209,record_02,record_02,1,type_aware,0.0019193857965451055,0.0,0.0,0.0,521
record_02:q00209,q00209,record_02,record_02,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_02:q00210,q00210,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00210,q00210,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00211,q00211,record_02,record_02,2,type_aware,0.5,0.0,1.0,1.0,2
record_02:q00211,q00211,record_02,record_02,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_02:q00212,q00212,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00212,q00212,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00213,q00213,record_02,record_02,2,type_aware,0.5,0.0,1.0,1.0,2
record_02:q00213,q00213,record_02,record_02,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_02:q00214,q00214,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00214,q00214,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00215,q00215,record_02,record_02,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00215,q00215,record_02,record_02,2,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00216,q00216,record_02,record_02,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00216,q00216,record_02,record_02,2,candidate_reranker_loco,0.2,0.0,0.0,1.0,5
record_02:q00217,q00217,record_02,record_02,1,type_aware,0.05,0.0,0.0,0.0,20
record_02:q00217,q00217,record_02,record_02,1,candidate_reranker_loco,0.16666666666666666,0.0,0.0,0.0,6
record_02:q00218,q00218,record_02,record_02,1,type_aware,0.02857142857142857,0.0,0.0,0.0,35
record_02:q00218,q00218,record_02,record_02,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_02:q00219,q00219,record_02,record_02,2,type_aware,0.5,0.0,1.0,1.0,2
record_02:q00219,q00219,record_02,record_02,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_02:q00220,q00220,record_02,record_02,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00220,q00220,record_02,record_02,2,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00221,q00221,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00221,q00221,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00222,q00222,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00222,q00222,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00223,q00223,record_02,record_02,1,type_aware,0.09090909090909091,0.0,0.0,0.0,11
record_02:q00223,q00223,record_02,record_02,1,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00224,q00224,record_02,record_02,1,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00224,q00224,record_02,record_02,1,candidate_reranker_loco,0.1,0.0,0.0,0.0,10
record_02:q00225,q00225,record_02,record_02,1,type_aware,0.07692307692307693,0.0,0.0,0.0,13
record_02:q00225,q00225,record_02,record_02,1,candidate_reranker_loco,0.14285714285714285,0.0,0.0,0.0,7
record_02:q00226,q00226,record_02,record_02,2,type_aware,0.08333333333333333,0.0,0.0,0.0,12
record_02:q00226,q00226,record_02,record_02,2,candidate_reranker_loco,0.2,0.0,0.0,1.0,5
record_02:q00227,q00227,record_02,record_02,1,type_aware,0.047619047619047616,0.0,0.0,0.0,21
record_02:q00227,q00227,record_02,record_02,1,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00228,q00228,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00228,q00228,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00229,q00229,record_02,record_02,1,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00229,q00229,record_02,record_02,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00230,q00230,record_02,record_02,2,type_aware,0.06666666666666667,0.0,0.0,0.0,15
record_02:q00230,q00230,record_02,record_02,2,candidate_reranker_loco,0.045454545454545456,0.0,0.0,0.0,22
record_02:q00231,q00231,record_02,record_02,1,type_aware,0.1,0.0,0.0,0.0,10
record_02:q00231,q00231,record_02,record_02,1,candidate_reranker_loco,0.1111111111111111,0.0,0.0,0.0,9
record_02:q00232,q00232,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00232,q00232,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00233,q00233,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00233,q00233,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00234,q00234,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00234,q00234,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00235,q00235,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00235,q00235,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00236,q00236,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00236,q00236,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00238,q00238,record_02,record_02,2,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00238,q00238,record_02,record_02,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00239,q00239,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00239,q00239,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00240,q00240,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00240,q00240,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00241,q00241,record_02,record_02,4,type_aware,0.25,0.0,0.0,1.0,4
record_02:q00241,q00241,record_02,record_02,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00242,q00242,record_02,record_02,4,type_aware,0.5,0.0,1.0,1.0,2
record_02:q00242,q00242,record_02,record_02,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_02:q00244,q00244,record_02,record_02,4,type_aware,0.002053388090349076,0.0,0.0,0.0,487
record_02:q00244,q00244,record_02,record_02,4,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_02:q00246,q00246,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00246,q00246,record_02,record_02,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_02:q00247,q00247,record_02,record_02,4,type_aware,0.09090909090909091,0.0,0.0,0.0,11
record_02:q00247,q00247,record_02,record_02,4,candidate_reranker_loco,0.08333333333333333,0.0,0.0,0.0,12
record_02:q00248,q00248,record_02,record_02,4,type_aware,0.045454545454545456,0.0,0.0,0.0,22
record_02:q00248,q00248,record_02,record_02,4,candidate_reranker_loco,0.043478260869565216,0.0,0.0,0.0,23
record_02:q00249,q00249,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00249,q00249,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00250,q00250,record_02,record_02,4,type_aware,0.16666666666666666,0.0,0.0,0.0,6
record_02:q00250,q00250,record_02,record_02,4,candidate_reranker_loco,0.1111111111111111,0.0,0.0,0.0,9
record_02:q00251,q00251,record_02,record_02,4,type_aware,0.1111111111111111,0.0,0.0,0.0,9
record_02:q00251,q00251,record_02,record_02,4,candidate_reranker_loco,0.14285714285714285,0.0,0.0,0.0,7
record_02:q00253,q00253,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00253,q00253,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00254,q00254,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00254,q00254,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00255,q00255,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00255,q00255,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00256,q00256,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00256,q00256,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00258,q00258,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00258,q00258,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00259,q00259,record_02,record_02,4,type_aware,0.2,0.0,0.0,1.0,5
record_02:q00259,q00259,record_02,record_02,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_02:q00260,q00260,record_02,record_02,4,type_aware,0.0196078431372549,0.0,0.0,0.0,51
record_02:q00260,q00260,record_02,record_02,4,candidate_reranker_loco,0.05,0.0,0.0,0.0,20
record_02:q00261,q00261,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00261,q00261,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00262,q00262,record_02,record_02,4,type_aware,0.5,0.0,1.0,1.0,2
record_02:q00262,q00262,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00263,q00263,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00263,q00263,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00264,q00264,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00264,q00264,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00265,q00265,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00265,q00265,record_02,record_02,4,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_02:q00266,q00266,record_02,record_02,4,type_aware,0.25,0.0,0.0,1.0,4
record_02:q00266,q00266,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00267,q00267,record_02,record_02,4,type_aware,0.07142857142857142,0.0,0.0,0.0,14
record_02:q00267,q00267,record_02,record_02,4,candidate_reranker_loco,0.06666666666666667,0.0,0.0,0.0,15
record_02:q00268,q00268,record_02,record_02,4,type_aware,0.09090909090909091,0.0,0.0,0.0,11
record_02:q00268,q00268,record_02,record_02,4,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_02:q00269,q00269,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00269,q00269,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00270,q00270,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00270,q00270,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00271,q00271,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00271,q00271,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00275,q00275,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00275,q00275,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00277,q00277,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00277,q00277,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00279,q00279,record_02,record_02,5,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00279,q00279,record_02,record_02,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00280,q00280,record_02,record_02,4,type_aware,0.14285714285714285,0.0,0.0,0.0,7
record_02:q00280,q00280,record_02,record_02,4,candidate_reranker_loco,0.16666666666666666,0.0,0.0,0.0,6
record_02:q00281,q00281,record_02,record_02,4,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00281,q00281,record_02,record_02,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00282,q00282,record_02,record_02,5,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00282,q00282,record_02,record_02,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00283,q00283,record_02,record_02,5,type_aware,0.008695652173913044,0.0,0.0,0.0,115
record_02:q00283,q00283,record_02,record_02,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_02:q00284,q00284,record_02,record_02,5,type_aware,0.0625,0.0,0.0,0.0,16
record_02:q00284,q00284,record_02,record_02,5,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_02:q00286,q00286,record_02,record_02,5,type_aware,0.5,0.0,1.0,1.0,2
record_02:q00286,q00286,record_02,record_02,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00287,q00287,record_02,record_02,5,type_aware,0.024390243902439025,0.0,0.0,0.0,41
record_02:q00287,q00287,record_02,record_02,5,candidate_reranker_loco,0.09090909090909091,0.0,0.0,0.0,11
record_02:q00288,q00288,record_02,record_02,5,type_aware,0.010309278350515464,0.0,0.0,0.0,97
record_02:q00288,q00288,record_02,record_02,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_02:q00289,q00289,record_02,record_02,5,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00289,q00289,record_02,record_02,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00290,q00290,record_02,record_02,5,type_aware,0.016666666666666666,0.0,0.0,0.0,60
record_02:q00290,q00290,record_02,record_02,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_02:q00291,q00291,record_02,record_02,5,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00291,q00291,record_02,record_02,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00292,q00292,record_02,record_02,5,type_aware,0.5,0.0,1.0,1.0,2
record_02:q00292,q00292,record_02,record_02,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_02:q00293,q00293,record_02,record_02,5,type_aware,1.0,1.0,1.0,1.0,1
record_02:q00293,q00293,record_02,record_02,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
