query_id,query_type,query,method,selected_method,predicted_intent,mrr,recall@1,recall@3,recall@5,first_rank
q00249,4,What did Gina want her customers to feel in her store?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00250,4,What did Jon say about Gina's progress with her store?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q00251,4,What made Gina choose the furniture and decor for her store?,text_intent_router,type_aware,default_type_aware,0.1111111111111111,0.0,0.0,0.0,9
q00253,4,What did Gina say about creating an experience for her customers?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00254,4,How is Gina's store doing?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00255,4,What does Gina's tattoo symbolize?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00256,4,What did Jon and Gina compare their entrepreneurial journeys to?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00258,4,Why did Jon shut down his bank account?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q00259,4,Why did Gina combine her clothing business with dance?,text_intent_router,type_aware,causal_type_aware,0.2,0.0,0.0,1.0,5
q00260,4,What does Jon's dance make him?,text_intent_router,type_aware,default_type_aware,0.0196078431372549,0.0,0.0,0.0,51
q00261,4,What did Gina receive from a dance contest?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00262,4,How does Gina stay confident in her business?,text_intent_router,type_aware,causal_type_aware,0.5,0.0,1.0,1.0,2
q00263,4,"What kind of professional experience did Gina get accepted for on May 23, 2023?",text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q00264,4,Where is Gina's fashion internship?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00265,4,What book is Jon currently reading?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00266,4,What is Jon offering to the dancers at his dance studio?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q00267,4,How does Jon use the clipboard with a notepad attached to it?,text_intent_router,type_aware,causal_type_aware,0.07142857142857142,0.0,0.0,0.0,14
q00268,4,What does Jon tell Gina he won't do?,text_intent_router,type_aware,default_type_aware,0.09090909090909091,0.0,0.0,0.0,11
q00269,4,What did Jon take a trip to Rome for?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00270,4,What is Jon working on opening?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00271,4,How does Gina describe the studio that Jon has opened?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q00275,4,What does Gina say to Jon about the grand opening?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00277,4,What did Gina make a limited edition line of?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00279,5,What temporary job did Jon take to cover expenses?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00280,4,What plans does Jon have after receiving advice at the networking event?,text_intent_router,type_aware,default_type_aware,0.14285714285714285,0.0,0.0,0.0,7
q00281,4,What offer does Gina make to Jon regarding social media?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00282,5,What is Jon's favorite style of painting?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00283,5,What was Jon's favorite dancing memory?,text_intent_router,vector,identity_profile_vector,0.007575757575757576,0.0,0.0,0.0,132
q00284,5,What kind of dance piece did Jon's team perform to win first place?,text_intent_router,keyword,keyword_heavy,0.3333333333333333,0.0,1.0,1.0,3
q00286,5,What kind of flooring is Gina looking for in her dance studio?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q00287,5,"What did Jon find for his clothing store on 1 February, 2023?",text_intent_router,type_aware,default_type_aware,0.024390243902439025,0.0,0.0,0.0,41
q00288,5,What did Jon design for his store?,text_intent_router,type_aware,default_type_aware,0.010309278350515464,0.0,0.0,0.0,97
q00289,5,What did Jon want his customers to feel in her store?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00290,5,What made Jon choose the furniture and decor for his store?,text_intent_router,type_aware,default_type_aware,0.016666666666666666,0.0,0.0,0.0,60
q00291,5,How is Jon's store doing?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00292,5,What does Jon's tattoo symbolize?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00293,5,Why did Gina shut down her bank account?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q00294,5,Why did Jon combine his clothing business with dance?,text_intent_router,type_aware,causal_type_aware,0.010638297872340425,0.0,0.0,0.0,94
q00295,5,What did Gina receive from a dance contest?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00296,5,"What kind of professional experience did Jon get accepted for on May 23, 2023?",text_intent_router,keyword,keyword_heavy,0.0625,0.0,0.0,0.0,16
q00297,5,Where is Gina's HR internship?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q00298,5,Where is Jon's fashion internship?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00299,5,What book is Gina currently reading?,text_intent_router,type_aware,default_type_aware,0.0125,0.0,0.0,0.0,80
q00300,5,How does Gina use the clipboard with a notepad attached to it?,text_intent_router,type_aware,causal_type_aware,0.0017825311942959,0.0,0.0,0.0,561
q00301,5,What did Jon take a trip to Barcelona for?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00302,5,What did Jon make a limited edition line of?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00303,5,What temporary job did Gina take to cover expenses?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00304,5,What plans does Gina have after receiving advice at the networking event?,text_intent_router,type_aware,default_type_aware,0.0019880715705765406,0.0,0.0,0.0,503
q00305,2,"Who did Maria have dinner with on May 3, 2023?",text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00306,2,When did Maria donate her car?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00307,1,What martial arts has John done?,text_intent_router,type_aware,default_type_aware,0.045454545454545456,0.0,0.0,0.0,22
q00308,1,What type of volunteering have John and Maria both done?,text_intent_router,keyword,keyword_heavy,0.008547008547008548,0.0,0.0,0.0,117
q00309,2,When did John join the online support group?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q00310,2,When did Maria go to the beach?,text_intent_router,type_aware,temporal_type_aware,0.0064516129032258064,0.0,0.0,0.0,155
q00311,1,Where has Maria made friends?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00312,1,What items des John mention having as a child?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00313,3,What might John's financial status be?,text_intent_router,type_aware,default_type_aware,0.02857142857142857,0.0,0.0,0.0,35
q00314,1,Who gave Maria's family money when she was younger and her family was going through tough times?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q00315,2,When did Maria meet Jean?,text_intent_router,type_aware,temporal_type_aware,0.02857142857142857,0.0,0.0,0.0,35
q00316,1,What people has Maria met and helped while volunteering?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q00317,1,What test has John taken multiple times?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00318,2,When did Maria's grandmother pass away?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00319,3,Would John be considered a patriotic person?,text_intent_router,type_aware,default_type_aware,0.013333333333333334,0.0,0.0,0.0,75
q00320,1,What writing classes has Maria taken?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00322,3,What might John's degree be in?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00323,1,Who did John go to yoga with?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00324,1,What damages have happened to John's car?,text_intent_router,keyword,keyword_heavy,0.3333333333333333,0.0,1.0,1.0,3
q00325,2,When did John take a road trip to the Pacific Northwest?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00326,1,What areas of the U.S. has John been to or is planning to go to?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00327,2,When did John go to a convention with colleagues?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00328,1,What desserts has Maria made?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00329,2,When did John start boot camp with his family?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00330,1,What European countries has Maria been to?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00331,1,What has Maria done to feel closer to her faith?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00332,2,When did John have a party with veterans?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00333,1,What causes does John feel passionate about supporting?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q00334,1,What events is Maria planning for the homeless shelter funraiser?,text_intent_router,vector,identity_profile_vector,0.1111111111111111,0.0,0.0,0.0,9
q00335,1,What shelters does Maria volunteer at?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00336,2,When did John get his dog Max?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q00337,1,What outdoor activities has John done with his colleagues?,text_intent_router,vector,identity_profile_vector,0.5,0.0,1.0,1.0,2
q00338,1,What types of yoga has Maria practiced?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00339,2,When did Maria join a gym?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00340,1,What states has Maria vacationed at?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00341,1,What music events has John attended?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00342,1,What events for veterans has John participated in?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00345,1,What are the names of John's children?,text_intent_router,type_aware,default_type_aware,0.058823529411764705,0.0,0.0,0.0,17
q00347,1,What area was hit by a flood?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00348,2,When was John's old area hit with a flood?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00349,1,What activities has Maria done with her church friends?,text_intent_router,vector,identity_profile_vector,0.3333333333333333,0.0,1.0,1.0,3
q00350,3,Would John be open to moving to another country?,text_intent_router,type_aware,default_type_aware,0.09090909090909091,0.0,0.0,0.0,11
q00351,2,When did Maria go hiking with her church friends?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00352,1,What exercises has John done?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00353,2,When did John have his first firefighter call-out?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00354,1,What food item did Maria drop off at the homeless shelter?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00355,3,What attributes describe John?,text_intent_router,type_aware,default_type_aware,0.07142857142857142,0.0,0.0,0.0,14
q00356,2,When did Maria start volunteering at the homeless shelter?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q00357,1,Who have written notes of gratitude to Maria?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00358,2,When did John help renovate his hometown community center?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00359,2,When did Maria take up community work with her church friends?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00360,2,When did Maria receive a medal from the homeless shelter?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00361,2,When did John participate in a 5K charity run?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00362,1,What causes has John done events for?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q00363,2,When did Maria get Coco?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00364,2,When did John go on a camping trip with Max?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00365,1,What are Maria's dogs' names?,text_intent_router,type_aware,default_type_aware,0.14285714285714285,0.0,0.0,0.0,7
q00367,1,How many dogs has Maria adopted from the dog shelter she volunteers at?,text_intent_router,type_aware,default_type_aware,0.03125,0.0,0.0,0.0,32
q00368,2,How many weeks passed between Maria adopting Coco and Shadow?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00369,3,What job might Maria pursue in the future?,text_intent_router,vector,identity_profile_vector,0.043478260869565216,0.0,0.0,0.0,23
q00370,4,What is John's main focus in local politics?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00371,4,What sparked John's interest in improving education and infrastructure in the community?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q00372,4,How did the extra funding help the school shown in the photo shared by John?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q00373,4,What type of workout class did Maria start doing in December 2023?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q00374,4,What did Maria donate to a homeless shelter in December 2023?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00375,4,What kind of meal did John and his family make together in the photo shared by John?,text_intent_router,keyword,keyword_heavy,0.3333333333333333,0.0,1.0,1.0,3
q00376,4,What kind of online group did John join?,text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q00377,4,What kind of activities did John and his mates from the online group do as part of their service efforts?,text_intent_router,keyword,keyword_heavy,0.0010799136069114472,0.0,0.0,0.0,926
q00378,4,Who inspired Maria to start volunteering?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00379,4,Why did Maria sit with the little girl at the shelter event in February 2023?,text_intent_router,type_aware,causal_type_aware,0.5,0.0,1.0,1.0,2
