query_id,query_type,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank,query,predicted_intent
q00256,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Jon and Gina compare their entrepreneurial journeys to?,fixed_baseline
q00258,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Why did Jon shut down his bank account?,fixed_baseline
q00259,4,type_aware,type_aware,0.2,0.0,0.0,1.0,5,Why did Gina combine her clothing business with dance?,fixed_baseline
q00260,4,type_aware,type_aware,0.0196078431372549,0.0,0.0,0.0,51,What does Jon's dance make him?,fixed_baseline
q00261,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Gina receive from a dance contest?,fixed_baseline
q00262,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,How does Gina stay confident in her business?,fixed_baseline
q00263,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"What kind of professional experience did Gina get accepted for on May 23, 2023?",fixed_baseline
q00264,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Where is Gina's fashion internship?,fixed_baseline
q00265,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What book is Jon currently reading?,fixed_baseline
q00266,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,What is Jon offering to the dancers at his dance studio?,fixed_baseline
q00267,4,type_aware,type_aware,0.07142857142857142,0.0,0.0,0.0,14,How does Jon use the clipboard with a notepad attached to it?,fixed_baseline
q00268,4,type_aware,type_aware,0.09090909090909091,0.0,0.0,0.0,11,What does Jon tell Gina he won't do?,fixed_baseline
q00269,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Jon take a trip to Rome for?,fixed_baseline
q00270,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is Jon working on opening?,fixed_baseline
q00271,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How does Gina describe the studio that Jon has opened?,fixed_baseline
q00275,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What does Gina say to Jon about the grand opening?,fixed_baseline
q00277,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Gina make a limited edition line of?,fixed_baseline
q00279,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What temporary job did Jon take to cover expenses?,fixed_baseline
q00280,4,type_aware,type_aware,0.14285714285714285,0.0,0.0,0.0,7,What plans does Jon have after receiving advice at the networking event?,fixed_baseline
q00281,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What offer does Gina make to Jon regarding social media?,fixed_baseline
q00282,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is Jon's favorite style of painting?,fixed_baseline
q00283,5,type_aware,type_aware,0.008695652173913044,0.0,0.0,0.0,115,What was Jon's favorite dancing memory?,fixed_baseline
q00284,5,type_aware,type_aware,0.0625,0.0,0.0,0.0,16,What kind of dance piece did Jon's team perform to win first place?,fixed_baseline
q00286,5,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What kind of flooring is Gina looking for in her dance studio?,fixed_baseline
q00287,5,type_aware,type_aware,0.024390243902439025,0.0,0.0,0.0,41,"What did Jon find for his clothing store on 1 February, 2023?",fixed_baseline
q00288,5,type_aware,type_aware,0.010309278350515464,0.0,0.0,0.0,97,What did Jon design for his store?,fixed_baseline
q00289,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Jon want his customers to feel in her store?,fixed_baseline
q00290,5,type_aware,type_aware,0.016666666666666666,0.0,0.0,0.0,60,What made Jon choose the furniture and decor for his store?,fixed_baseline
q00291,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How is Jon's store doing?,fixed_baseline
q00292,5,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What does Jon's tattoo symbolize?,fixed_baseline
q00293,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Why did Gina shut down her bank account?,fixed_baseline
q00294,5,type_aware,type_aware,0.010638297872340425,0.0,0.0,0.0,94,Why did Jon combine his clothing business with dance?,fixed_baseline
q00295,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Gina receive from a dance contest?,fixed_baseline
q00296,5,type_aware,type_aware,0.015384615384615385,0.0,0.0,0.0,65,"What kind of professional experience did Jon get accepted for on May 23, 2023?",fixed_baseline
q00297,5,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,Where is Gina's HR internship?,fixed_baseline
q00298,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Where is Jon's fashion internship?,fixed_baseline
q00299,5,type_aware,type_aware,0.0125,0.0,0.0,0.0,80,What book is Gina currently reading?,fixed_baseline
q00300,5,type_aware,type_aware,0.0017825311942959,0.0,0.0,0.0,561,How does Gina use the clipboard with a notepad attached to it?,fixed_baseline
q00301,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Jon take a trip to Barcelona for?,fixed_baseline
q00302,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Jon make a limited edition line of?,fixed_baseline
q00303,5,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What temporary job did Gina take to cover expenses?,fixed_baseline
q00304,5,type_aware,type_aware,0.0019880715705765406,0.0,0.0,0.0,503,What plans does Gina have after receiving advice at the networking event?,fixed_baseline
q00305,2,type_aware,type_aware,0.5,0.0,1.0,1.0,2,"Who did Maria have dinner with on May 3, 2023?",fixed_baseline
q00306,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did Maria donate her car?,fixed_baseline
q00307,1,type_aware,type_aware,0.045454545454545456,0.0,0.0,0.0,22,What martial arts has John done?,fixed_baseline
q00308,1,type_aware,type_aware,0.023809523809523808,0.0,0.0,0.0,42,What type of volunteering have John and Maria both done?,fixed_baseline
q00309,2,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,When did John join the online support group?,fixed_baseline
q00310,2,type_aware,type_aware,0.0064516129032258064,0.0,0.0,0.0,155,When did Maria go to the beach?,fixed_baseline
q00311,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Where has Maria made friends?,fixed_baseline
q00312,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What items des John mention having as a child?,fixed_baseline
q00313,3,type_aware,type_aware,0.02857142857142857,0.0,0.0,0.0,35,What might John's financial status be?,fixed_baseline
q00314,1,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,Who gave Maria's family money when she was younger and her family was going through tough times?,fixed_baseline
q00315,2,type_aware,type_aware,0.02857142857142857,0.0,0.0,0.0,35,When did Maria meet Jean?,fixed_baseline
q00316,1,type_aware,type_aware,0.16666666666666666,0.0,0.0,0.0,6,What people has Maria met and helped while volunteering?,fixed_baseline
q00317,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What test has John taken multiple times?,fixed_baseline
q00318,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did Maria's grandmother pass away?,fixed_baseline
q00319,3,type_aware,type_aware,0.013333333333333334,0.0,0.0,0.0,75,Would John be considered a patriotic person?,fixed_baseline
q00320,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What writing classes has Maria taken?,fixed_baseline
q00322,3,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What might John's degree be in?,fixed_baseline
q00323,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Who did John go to yoga with?,fixed_baseline
q00324,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What damages have happened to John's car?,fixed_baseline
q00325,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John take a road trip to the Pacific Northwest?,fixed_baseline
q00326,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What areas of the U.S. has John been to or is planning to go to?,fixed_baseline
q00327,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John go to a convention with colleagues?,fixed_baseline
q00328,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What desserts has Maria made?,fixed_baseline
q00329,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John start boot camp with his family?,fixed_baseline
q00330,1,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What European countries has Maria been to?,fixed_baseline
q00331,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What has Maria done to feel closer to her faith?,fixed_baseline
q00332,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John have a party with veterans?,fixed_baseline
q00333,1,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,What causes does John feel passionate about supporting?,fixed_baseline
q00334,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What events is Maria planning for the homeless shelter funraiser?,fixed_baseline
q00335,1,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What shelters does Maria volunteer at?,fixed_baseline
q00336,2,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,When did John get his dog Max?,fixed_baseline
q00337,1,type_aware,type_aware,0.1111111111111111,0.0,0.0,0.0,9,What outdoor activities has John done with his colleagues?,fixed_baseline
q00338,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What types of yoga has Maria practiced?,fixed_baseline
q00339,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did Maria join a gym?,fixed_baseline
q00340,1,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What states has Maria vacationed at?,fixed_baseline
q00341,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What music events has John attended?,fixed_baseline
q00342,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What events for veterans has John participated in?,fixed_baseline
q00345,1,type_aware,type_aware,0.058823529411764705,0.0,0.0,0.0,17,What are the names of John's children?,fixed_baseline
q00347,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What area was hit by a flood?,fixed_baseline
q00348,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When was John's old area hit with a flood?,fixed_baseline
q00349,1,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,What activities has Maria done with her church friends?,fixed_baseline
q00350,3,type_aware,type_aware,0.09090909090909091,0.0,0.0,0.0,11,Would John be open to moving to another country?,fixed_baseline
q00351,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did Maria go hiking with her church friends?,fixed_baseline
q00352,1,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What exercises has John done?,fixed_baseline
q00353,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John have his first firefighter call-out?,fixed_baseline
q00354,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What food item did Maria drop off at the homeless shelter?,fixed_baseline
q00355,3,type_aware,type_aware,0.07142857142857142,0.0,0.0,0.0,14,What attributes describe John?,fixed_baseline
q00356,2,type_aware,type_aware,0.5,0.0,1.0,1.0,2,When did Maria start volunteering at the homeless shelter?,fixed_baseline
q00357,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Who have written notes of gratitude to Maria?,fixed_baseline
q00358,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John help renovate his hometown community center?,fixed_baseline
q00359,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did Maria take up community work with her church friends?,fixed_baseline
q00360,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did Maria receive a medal from the homeless shelter?,fixed_baseline
q00361,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John participate in a 5K charity run?,fixed_baseline
q00362,1,type_aware,type_aware,0.16666666666666666,0.0,0.0,0.0,6,What causes has John done events for?,fixed_baseline
q00363,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did Maria get Coco?,fixed_baseline
q00364,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John go on a camping trip with Max?,fixed_baseline
q00365,1,type_aware,type_aware,0.14285714285714285,0.0,0.0,0.0,7,What are Maria's dogs' names?,fixed_baseline
q00367,1,type_aware,type_aware,0.03125,0.0,0.0,0.0,32,How many dogs has Maria adopted from the dog shelter she volunteers at?,fixed_baseline
q00368,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How many weeks passed between Maria adopting Coco and Shadow?,fixed_baseline
q00369,3,type_aware,type_aware,0.05555555555555555,0.0,0.0,0.0,18,What job might Maria pursue in the future?,fixed_baseline
q00370,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is John's main focus in local politics?,fixed_baseline
q00371,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,What sparked John's interest in improving education and infrastructure in the community?,fixed_baseline
q00372,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How did the extra funding help the school shown in the photo shared by John?,fixed_baseline
q00373,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What type of workout class did Maria start doing in December 2023?,fixed_baseline
q00374,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Maria donate to a homeless shelter in December 2023?,fixed_baseline
q00375,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What kind of meal did John and his family make together in the photo shared by John?,fixed_baseline
q00376,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What kind of online group did John join?,fixed_baseline
q00377,4,type_aware,type_aware,0.015873015873015872,0.0,0.0,0.0,63,What kind of activities did John and his mates from the online group do as part of their service efforts?,fixed_baseline
q00378,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Who inspired Maria to start volunteering?,fixed_baseline
q00379,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,Why did Maria sit with the little girl at the shelter event in February 2023?,fixed_baseline
q00380,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Jean go through before meeting Maria?,fixed_baseline
q00381,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,Why did John decide to run for office again?,fixed_baseline
q00382,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"What activity did John's colleague, Rob, invite him to?",fixed_baseline
q00383,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is the name of John's one-year-old child?,fixed_baseline
q00384,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How often does John take his kids to the park?,fixed_baseline
q00385,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Maria make for her home to remind her of a trip to England?,fixed_baseline
q00386,4,type_aware,type_aware,0.2,0.0,0.0,1.0,5,Where did Maria get the idea for the castle shadow box in her home?,fixed_baseline
q00388,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What areas is John particularly interested in for policymaking?,fixed_baseline
q00389,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,"What did Maria participate in last weekend before April 10, 2023?",fixed_baseline
q00390,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What event did John volunteer at last weekend?,fixed_baseline
q00391,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did John do that put a strain on his wallet?,fixed_baseline
q00392,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Where did John explore on a road trip last year?,fixed_baseline
q00393,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What topic has John been blogging about recently?,fixed_baseline
q00394,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,Why did John start blogging about politics and policies?,fixed_baseline
q00395,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,What was the focus of John's recent research and writing on his blog?,fixed_baseline
q00396,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did John attend with his colleagues in March 2023?,fixed_baseline
q00397,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,How often does John work out with his family?,fixed_baseline
q00399,4,type_aware,type_aware,0.029411764705882353,0.0,0.0,0.0,34,What kind of food did Maria have on her dinner spread iwth her mother?,fixed_baseline
q00400,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What activity did Maria and her mom do together in May 2023?,fixed_baseline
q00401,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Maria do to feel closer to a community and her faith?,fixed_baseline
q00402,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Why did Maria join a nearby church recently?,fixed_baseline
q00403,4,type_aware,type_aware,0.16666666666666666,0.0,0.0,0.0,6,What did John host for the veterans in May 2023 as part of the project?,fixed_baseline
q00404,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did John and the veterans do during the small party?,fixed_baseline
q00405,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What emotions did John feel during the small party with the veterans?,fixed_baseline
q00406,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"What event is Maria getting ready for at the shelter on May 25, 2023?",fixed_baseline
q00407,4,type_aware,type_aware,0.04,0.0,0.0,0.0,25,What does Maria need to spread the word about for the fundraiser for the volunteer shelter?,fixed_baseline
q00408,4,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,"What was the name of the pet that John had to say goodbye to on 3 June, 2023?",fixed_baseline
q00409,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How long was Max a part of John's family?,fixed_baseline
q00410,4,type_aware,type_aware,0.07692307692307693,0.0,0.0,0.0,13,How does John plan to honor the memories of his beloved pet?,fixed_baseline
q00411,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What important values does John want to teach his kids through adopting a rescue dog?,fixed_baseline
q00412,4,type_aware,type_aware,0.05263157894736842,0.0,0.0,0.0,19,"What new activity did Maria start recently, as mentioned on 3 June, 2023?",fixed_baseline
q00414,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What does Maria say she feels when doing upside-down yoga poses?,fixed_baseline
