split_seed,query_id,query_type,query,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank
13,q00839,4,How long has John been surfing?,supervised_text_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
13,q00844,4,What did John share with the person he skyped about?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
13,q00845,4,How did John describe the team bond?,supervised_text_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
13,q00846,4,How did John get introduced to basketball?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00847,4,What is John's number one goal in his basketball career?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00854,4,Which movie's theme is Tim's favorite to play on the piano?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00857,4,What tradition does Tim mention they love during Thanksgiving?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00872,4,What passion does Tim mention connects him with people from all over the world?,supervised_text_router,type_aware,0.05555555555555555,0.0,0.0,0.0,18
13,q00876,4,What did John's team win at the end of the season?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00879,4,What does John find rewarding about mentoring the younger players?,supervised_text_router,vector,0.0625,0.0,0.0,0.0,16
13,q00881,4,What genre is the novel that Tim is writing?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00882,4,Who is one of Tim's sources of inspiration for writing?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
13,q00889,4,What does Tim have that serves as a reminder of hard work and is his prized possession?,supervised_text_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13
13,q00894,4,"What did Tim say about his injury on 16 November, 2023?",supervised_text_router,type_aware,0.014084507042253521,0.0,0.0,0.0,71
13,q00896,4,How did John overcome his ankle injury from last season?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00898,4,How did John overcome a mistake he made during a big game in basketball?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
13,q00915,4,Where was the photoshoot done for John's gear deal?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
13,q00920,4,What new fantasy TV series is Tim excited about?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00923,4,What book did Tim get in Italy that inspired him to cook?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00925,4,"According to John, who is his favorite character from Lord of the Rings?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00933,4,What achievement did John share with Tim in January 2024?,supervised_text_router,type_aware,0.0078125,0.0,0.0,0.0,128
13,q00934,4,What was Johns's reaction to sealing the deal with the beverage company?,supervised_text_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23
13,q00935,4,Which city did John recommend to Tim in January 2024?,supervised_text_router,vector,0.05555555555555555,0.0,0.0,0.0,18
13,q00939,5,What cult did Tim join recently?,supervised_text_router,type_aware,0.02702702702702703,0.0,0.0,0.0,37
13,q00951,5,Why did John's teammates sign the football they gave him?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00956,5,What tradition does Tim mention they love during Halloween?,supervised_text_router,vector,0.16666666666666666,0.0,0.0,0.0,6
13,q00957,5,How long did Tim and his high school basketball teammates play together?,supervised_text_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
13,q00958,5,How was Tim's experience in New York City?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
13,q00959,5,What spice did Tim add to the soup for flavor?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00961,5,Where are John and his teammates planning to avoid on a team trip?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00962,5,What does Tim want to do after his basketball career?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
13,q00964,5,What passion does John mention connects him with people from all over the world?,supervised_text_router,vector,0.0030211480362537764,0.0,0.0,0.0,331
13,q00966,5,Where did Tim capture the painting of the sunset over the mountain range?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00967,5,What does Tim find rewarding about mentoring the younger players?,supervised_text_router,vector,0.009615384615384616,0.0,0.0,0.0,104
13,q00968,5,What has Tim been able to help the younger players achieve?,supervised_text_router,vector,0.007874015748031496,0.0,0.0,0.0,127
13,q00969,5,What genre is the novel that John is writing?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
13,q00970,5,Who is one of Tim's sources of inspiration for painting?,supervised_text_router,keyword,0.006172839506172839,0.0,0.0,0.0,162
13,q00972,5,What hobby is a therapy for Tim when away from the court?,supervised_text_router,type_aware,0.014084507042253521,0.0,0.0,0.0,71
13,q00978,5,What motivated John to keep pushing himself to get better in writing and reading?,supervised_text_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9
13,q00979,5,How did Tim overcome a mistake he made during a big game in basketball?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
13,q00984,5,"What movie did Tim just finish watching on 8th December, 2023?",supervised_text_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23
13,q00985,5,What kind of game did Tim have a career-high in assists in?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
13,q00990,5,What is one cause that John opposes with his influence and resources?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00991,5,What new fantasy TV series is John excited about?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q00992,5,Which language is John learning?,supervised_text_router,hybrid,0.007575757575757576,0.0,0.0,0.0,132
13,q00995,5,What kind of painting does Tim have in his room as a reminder?,supervised_text_router,vector,0.08333333333333333,0.0,0.0,0.0,12
13,q00999,5,What was Tims's reaction to sealing the deal with the beverage company?,supervised_text_router,type_aware,0.006896551724137931,0.0,0.0,0.0,145
13,q01001,2,When did Andrew start his new job as a financial analyst?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01002,1,What kind of indoor activities has Andrew pursued with his girlfriend?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
13,q01007,2,How many years passed between Audrey adopting Pixie and her other three dogs?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
13,q01009,1,What kind of classes or groups has Audrey joined to take better care of her dogs?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
13,q01011,2,When did Andrew go rock climbing?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
13,q01012,1,What outdoor activities has Andrew done other than hiking in nature?,supervised_text_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
13,q01014,1,What is something that Andrew really misses while working in the city?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
13,q01031,1,What has Andrew done with his dogs?,supervised_text_router,type_aware,0.034482758620689655,0.0,0.0,0.0,29
13,q01034,2,How many months passed between Andrew adopting Toby and Buddy?,supervised_text_router,vector,0.125,0.0,0.0,0.0,8
13,q01035,1,What are the names of Andrew's dogs?,supervised_text_router,vector,0.07142857142857142,0.0,0.0,0.0,14
13,q01037,2,When did Audrey get into an accident in the park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01039,1,What did Audrey get wtih having so many dogs?,supervised_text_router,vector,0.043478260869565216,0.0,0.0,0.0,23
13,q01040,1,What is a good place for dogs to run around freely and meet new friends?,supervised_text_router,type_aware,0.013333333333333334,0.0,0.0,0.0,75
13,q01046,2,"How many pets did Andrew have, as of September 2023?",supervised_text_router,vector,0.0625,0.0,0.0,0.0,16
13,q01054,1,What activity do Audrey's dogs like to do in the dog park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01057,2,When did Andrew adopt Scout?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01063,4,What kind of pastries did Andrew and his girlfriend have at the cafe?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
13,q01067,4,"Where does Andrew want to live to give their dog a large, open space to run around?",supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
13,q01071,4,How did Audrey describe she dog he met at the pet store?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
13,q01072,4,Why did Audrey think positive reinforcement training is important for pets?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
13,q01076,4,How long does Audrey typically walk her dogs for?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
13,q01078,4,"What did Audrey and her friends stumble across during a hike a few years back, as mentioned on June 26, 2023?",supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
13,q01079,4,"What is Audrey's favorite recipe that she shares with Andrew on 3 July, 2023?",supervised_text_router,vector,0.05555555555555555,0.0,0.0,0.0,18
13,q01083,4,"What special memories does Audrey have with her childhood dog, Max?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01089,4,What is essential to keep the dogs looking good according to Audrey?,supervised_text_router,vector,0.09090909090909091,0.0,0.0,0.0,11
13,q01090,4,What did Audrey organize with the neighbors' dogs?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01102,4,Why does Audrey make jewelry out of recycled objects?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01114,4,What type of date is Andrew going on Sunday?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
13,q01115,4,"What did Andrew and Audrey plan to do on the Saturday after October 28, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01117,4,What did Audrey do in November 2023 to better take care of her dogs?,supervised_text_router,vector,0.125,0.0,0.0,0.0,8
13,q01120,4,What type of activities does Audrey suggest for mental stimulation of the dogs?,supervised_text_router,type_aware,0.03225806451612903,0.0,0.0,0.0,31
13,q01123,5,Which specific type of bird mesmerizes Audrey?,supervised_text_router,vector,0.007142857142857143,0.0,0.0,0.0,140
13,q01124,5,What kind of flowers does Andrew have a tattoo of?,supervised_text_router,vector,0.010526315789473684,0.0,0.0,0.0,95
13,q01130,5,What challenge is Audrey facing in their search for a pet?,supervised_text_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13
13,q01143,5,How often does Andrew take his dogs for walks?,supervised_text_router,vector,0.011764705882352941,0.0,0.0,0.0,85
13,q01147,5,What type of jewelry does Andrew make?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
13,q01151,5,How do Andrew's dogs react to snow?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01159,2,"Which recreational activity was James pursuing on March 16, 2022?",supervised_text_router,vector,0.037037037037037035,0.0,0.0,0.0,27
13,q01163,1,What are John and James' favorite games?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
13,q01165,3,In which state is the shelter from which James adopted the puppy?,supervised_text_router,vector,0.14285714285714285,0.0,0.0,0.0,7
13,q01166,1,How many pets does James have?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
13,q01167,1,What are the names of James's dogs?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
13,q01168,2,When did James adopt Ned?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01170,3,Did James have a girlfriend during April 2022?,supervised_text_router,hybrid,0.0625,0.0,0.0,0.0,16
13,q01171,2,When did James visit Italy?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
13,q01175,3,What is the board game where you have to find the imposter that John mentions to James?,supervised_text_router,hybrid,0.25,0.0,0.0,1.0,4
13,q01176,1,Which books has John recommended to James?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
13,q01179,2,When did John first organize a charity tournament with his friends?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01180,1,Who or which organizations have been the beneficiaries of John's charity tournaments?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
13,q01181,2,When will John start his new job?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
13,q01183,3,Are John and James fans of the same football team?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
13,q01188,3,Which country did James book tickets for in July 2022?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01189,2,How many days did James plan to spend on his trip in Canada?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01190,2,"Where was James at on July 12, 2022?",supervised_text_router,vector,1.0,1.0,1.0,1.0,1
13,q01191,3,Did John and James study together?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
13,q01192,1,Which countries did James visit in July 2022?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
13,q01193,3,What additional country did James visit during his trip to Canada?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
13,q01194,3,Who is Jill?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01195,2,When did John spend time with his sister and dogs?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01197,2,When did John start his job in IT?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01199,2,When did James meet Samantha?,supervised_text_router,type_aware,0.006756756756756757,0.0,0.0,0.0,148
13,q01201,2,When did John plan his next meeting with his siblings?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01214,1,Which of James's family members have visited him in the last year?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
13,q01218,1,What games has John played with his friends at charity tournaments?,supervised_text_router,hybrid,1.0,1.0,1.0,1.0,1
13,q01219,2,What was James' big moment with Samantha in October 2023?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
13,q01221,2,"When did James, his family and his dogs start on a road trip together?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01222,2,How long did John practice chess for before winning the chess tournament?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
13,q01230,4,"What instrument is John learning to play as of 27 March, 2022?",supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
13,q01231,4,"How long has John been playing the drums as of 27 March, 2022?",supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
13,q01240,4,Which country did James visit in 2021?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
13,q01242,4,What kind of assignment was giving John a hard time at work?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
13,q01244,4,What type of pizza is James' favorite?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
13,q01252,4,What project is James working on in his game design course?,supervised_text_router,keyword,0.5,0.0,1.0,1.0,2
13,q01255,4,What disagreement do James and John have about their football teams?,supervised_text_router,vector,0.014084507042253521,0.0,0.0,0.0,71
13,q01262,4,Where did James plan to visit after Toronto?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
13,q01264,4,What online game did John start playing recently for improving strategy?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
